clade_name,pfpos_10_met_abs,pfpos_9_met_abs,pfpos_8_met_abs,pfpos_7_met_abs,pfpos_6_met_abs,pfpos_5_met_abs,pfpos_4_met_abs,pfpos_3_met_abs,pfpos_2_met_abs,pfpos_1_met_abs,RDS_9_met_abs,RDS_8_met_abs,RDS_7_met_abs,RDS_6_met_abs,RDS_5_met_abs,RDS_4_met_abs,RDS_3_met_abs,RDS_2_met_abs,RDS_1_met_abs,SMA_13_met_abs,SMA_12_met_abs,SMA_11_met_abs,SMA_10_met_abs,SMA_9_met_abs,SMA_8_met_abs,SMA_7_met_abs,SMA_6_met_abs,SMA_5_met_abs,SMA_4_met_abs,SMA_3_met_abs,SMA_2_met_abs,SMA_1_met_abs,CM_9_met_abs,CM_8_met_abs,CM_7_met_abs,CM_6_met_abs,CM_5_met_abs,CM_4_met_abs,CM_3_met_abs,CM_2_met_abs,CM_1_met_abs
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium|t__SGB6038,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii|t__SGB6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae,0,0,107052,0,0,0,0,0,119843,0,4081,0,0,73507,0,0,0,0,0,393508,0,65271,0,0,0,0,0,0,0,6698,0,3043,1599,442310,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria,0,0,107052,0,0,0,0,0,119843,0,4081,0,0,73507,0,0,0,0,0,393508,0,65271,0,0,0,0,0,0,0,6698,0,3043,1599,442310,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified,0,0,92166,0,0,0,0,0,112129,0,0,0,0,0,0,0,0,0,0,393508,0,15429,0,0,0,0,0,0,0,6698,0,2797,1599,439400,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified,0,0,92166,0,0,0,0,0,112129,0,0,0,0,0,0,0,0,0,0,393508,0,15429,0,0,0,0,0,0,0,6698,0,2797,1599,439400,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__GGB6521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__GGB6521|s__GGB6521_SGB9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__GGB6521|s__GGB6521_SGB9212|t__SGB9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified,0,0,92166,0,0,0,0,0,112129,0,0,0,0,0,0,0,0,0,0,393508,0,15429,0,0,0,0,0,0,0,6698,0,96,1599,439400,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium,0,0,92166,0,0,0,0,0,112129,0,0,0,0,0,0,0,0,0,0,393508,0,15429,0,0,0,0,0,0,0,0,0,96,1599,439400,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9192,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9193,0,0,0,0,0,0,0,0,4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9205,0,0,0,0,0,0,0,0,57782,0,0,0,0,0,0,0,0,0,0,0,0,15223,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9209,0,0,0,0,0,0,0,0,48956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,1514,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9210,0,0,92166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393508,0,0,0,0,0,0,0,0,0,0,0,0,1599,438776,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_unclassified_SGB9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6698,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_unclassified_SGB9198|t__SGB9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6698,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales,0,0,14886,0,0,0,0,0,7714,0,4081,0,0,73507,0,0,0,0,0,0,0,49842,0,0,0,0,0,0,0,0,0,246,0,2910,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae,0,0,14886,0,0,0,0,0,7714,0,4081,0,0,73507,0,0,0,0,0,0,0,49842,0,0,0,0,0,0,0,0,0,246,0,2910,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis,0,0,14886,0,0,0,0,0,7714,0,4081,0,0,73507,0,0,0,0,0,0,0,49842,0,0,0,0,0,0,0,0,0,246,0,2910,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis,0,0,14886,0,0,0,0,0,7714,0,4081,0,0,73507,0,0,0,0,0,0,0,49842,0,0,0,0,0,0,0,0,0,246,0,2910,0,0,0,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis|t__SGB9202,0,0,14886,0,0,0,0,0,7714,0,4081,0,0,73507,0,0,0,0,0,0,0,49842,0,0,0,0,0,0,0,0,0,246,0,2910,0,0,0,0,0,0,0
k__Bacteria|p__Planctomycetes,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,19950,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,19950,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,19950,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,19950,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6565,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,0,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6565|s__GGB6565_SGB9274,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,0,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6565|s__GGB6565_SGB9274|t__SGB9274,0,131914,72621,0,2239,0,109451,82579,0,0,0,0,0,3391,0,59110,258602,22211,0,203640,0,0,0,0,0,0,15749,0,161254,0,0,0,0,0,0,0,0,61219,0,9951,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19950,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6601|s__GGB6601_SGB9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19950,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6601|s__GGB6601_SGB9333|t__SGB9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19950,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria,2289090,5765520,7421050,2459938,1350620,6978834,508043,742483,6441487,2968906,959053,1363698,10123959,4187941,20448438,28196458,22128732,4394154,30578472,11615640,1226289,8577252,46006082,38236636,212394,4265449,331052,4479469,4226628,950596,12308514,3144232,50942645,1434031,35499108,9545674,2801770,7709673,23651125,9786507,11495950
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,397805,0,251173,75216,189167,94193,154097,150011,0,0,18374,0,2356,883,0,0,11624,61506,0,153181,0,298817,1542,0,0,0,74358,161454,0,0,2992,171927,0,9105,0,2316,0,68088,0,3582,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified,311156,0,52639,75216,0,0,107775,124857,0,0,0,0,0,0,0,0,11624,1256,0,37810,0,298817,1542,0,0,0,0,161454,0,0,0,171927,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified,311156,0,52639,75216,0,0,107775,124857,0,0,0,0,0,0,0,0,11624,1256,0,37810,0,298817,1542,0,0,0,0,161454,0,0,0,171927,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified,311156,0,52639,75216,0,0,107775,88345,0,0,0,0,0,0,0,0,0,0,0,37810,0,298817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium,311156,0,52639,75216,0,0,0,88345,0,0,0,0,0,0,0,0,0,0,0,37810,0,297784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB17316,311156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB8671,0,0,19970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB9320,0,0,15283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB9322,0,0,0,0,0,0,0,88345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB9323,0,0,17386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_bacterium|t__SGB9324,0,0,0,75216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26543,0,297784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_unclassified_SGB9321,0,0,0,0,0,0,107775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_unclassified_SGB9321|t__SGB9321,0,0,0,0,0,0,107775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6594,0,0,0,0,0,0,0,36512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6594|s__GGB6594_SGB9325,0,0,0,0,0,0,0,36512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6594|s__GGB6594_SGB9325|t__SGB9325,0,0,0,0,0,0,0,36512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126284,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6606|s__GGB6606_SGB9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126284,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6606|s__GGB6606_SGB9340|t__SGB9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126284,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0,0,0,0,0,0,0,0,0,0,35170,0,0,0,171927,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6608|s__GGB6608_SGB9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0,0,0,0,0,0,0,0,0,0,35170,0,0,0,171927,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6608|s__GGB6608_SGB9342|t__SGB9342_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0,0,0,0,0,0,0,0,0,0,35170,0,0,0,171927,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6612|s__GGB6612_SGB9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6612|s__GGB6612_SGB9346|t__SGB9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6613|s__GGB6613_SGB9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6613|s__GGB6613_SGB9347|t__SGB9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,86649,0,198534,0,189167,94193,46322,25154,0,0,18374,0,2356,883,0,0,0,60250,0,115371,0,0,0,0,0,0,74358,0,0,0,0,0,0,9105,0,2316,0,68088,0,3582,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,86649,0,198534,0,189167,94193,46322,25154,0,0,18374,0,2356,883,0,0,0,60250,0,115371,0,0,0,0,0,0,74358,0,0,0,0,0,0,9105,0,2316,0,68088,0,3582,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__GGB38171,86649,0,198534,0,189167,94193,46322,25154,0,0,18374,0,2356,883,0,0,0,60250,0,115371,0,0,0,0,0,0,74358,0,0,0,0,0,0,9105,0,2316,0,68088,0,3582,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__GGB38171|s__GGB38171_SGB72433,86649,0,198534,0,189167,94193,46322,25154,0,0,18374,0,2356,883,0,0,0,60250,0,115371,0,0,0,0,0,0,74358,0,0,0,0,0,0,9105,0,2316,0,68088,0,3582,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__GGB38171|s__GGB38171_SGB72433|t__SGB72433_group,86649,0,198534,0,189167,94193,46322,25154,0,0,18374,0,2356,883,0,0,0,60250,0,115371,0,0,0,0,0,0,74358,0,0,0,0,0,0,9105,0,2316,0,68088,0,3582,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_yeei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_yeei|t__SGB10717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,26224,469,15779,104558,61798,110887,119623,13848,112564,1503926,391620,795262,28793,266791,0,266190,75425,420194,20320,23440,156186,257007,51998,220343,3297,413291,15891,374595,777195,341974,1146,57602,34247,476999,247184,21962,607,4303,156843,90440,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,26224,469,15779,104558,61798,110887,118500,9891,112093,1501951,391620,795262,28793,266791,0,266190,75425,420194,20320,23320,155494,257007,51998,220343,3297,413291,15891,374595,777195,341974,1146,57602,34247,475273,247184,21962,0,4303,156843,90440,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
